tv_series,tv_seriesLabel,start_year,end_year,awardLabel,subjectLabel
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award for Choice TV Actress Action,научно-фантастическая телепрограмма
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi,научно-фантастическая телепрограмма
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award за лучшую мужскую роль в фильме-драме,научно-фантастическая телепрограмма
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,Teen Choice Award за лучшую мужскую роль в экшн-фильме,научно-фантастическая телепрограмма
http://www.wikidata.org/entity/Q244803,Элли Макбил,1997,2002,Премия Ассоциации телевизионных критиков за выдающиеся достижения в комедии,
http://www.wikidata.org/entity/Q247643,Элементарно,2012,2019,премия «Спутник» за лучшую мужскую роль в драматическом телесериале,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q25245548,BET Tonight,1998,2002,"NAACP Image Award за лучшую новостную программу, ток-шоу либо информационную программу",
http://www.wikidata.org/entity/Q183513,Баффи — истребительница вампиров,1997,2003,премия Хьюго за лучшую постановку,
http://www.wikidata.org/entity/Q105979323,Waffles + Mochi,2021,,BAFTA's Children & Young People Award - Content for Change,
http://www.wikidata.org/entity/Q22662417,Последний кандидат,2016,2019,Премия «Сатурн» за лучший телесериал в жанрах: экшн / триллер,
http://www.wikidata.org/entity/Q247643,Элементарно,2012,2019,Primetime Emmy Award for Outstanding Main Title Design,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q247643,Элементарно,2012,2019,Прайм-таймовая премия «Эмми» за лучшую оригинальную главную вступительную музыкальную тему,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q244803,Элли Макбил,1997,2002,Премия Ассоциации телевизионных критиков за программу года,
http://www.wikidata.org/entity/Q183513,Баффи — истребительница вампиров,1997,2003,премия «Хьюго» за лучшую постановку (малая форма),
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,2001,2011,премия «Хьюго» за лучшую постановку (малая форма),научно-фантастическая телепрограмма
http://www.wikidata.org/entity/Q24692863,Cyberclub,1997,2007,Iris Awards,
http://www.wikidata.org/entity/Q26037557,The Green Man,1990,1990,премия BAFTA лучшему актёру,
http://www.wikidata.org/entity/Q22662417,Последний кандидат,2016,2019,People’s Choice Awards,
http://www.wikidata.org/entity/Q1145002,Семейка Осборнов,2002,2005,Премия Ассоциации телевизионных критиков за выдающиеся достижения в комедии,
http://www.wikidata.org/entity/Q29647346,Бумажный дом,2017,2021,Q26183368,
http://www.wikidata.org/entity/Q29960569,4 квартала,2017,2019,премия «Юпитер»,
http://www.wikidata.org/entity/Q1144624,Семейные узы,1982,1989,Премия «Эмми» за лучшую режиссуру комедийного телесериала,
http://www.wikidata.org/entity/Q1144624,Семейные узы,1982,1989,Премия «Эмми» за лучшую мужскую роль второго плана в комедийном телесериале,
http://www.wikidata.org/entity/Q1145002,Семейка Осборнов,2002,2005,Primetime Emmy Award for Outstanding Reality Program,
http://www.wikidata.org/entity/Q1145002,Семейка Осборнов,2002,2005,TCA Award for Outstanding New Program,
http://www.wikidata.org/entity/Q1145002,Семейка Осборнов,2002,2005,Премия Ассоциации телевизионных критиков за программу года,
http://www.wikidata.org/entity/Q26037557,The Green Man,1990,1990,премия BAFTA за лучший монтаж,
http://www.wikidata.org/entity/Q54742913,The Gifted,2018,2018,Q64708612,
http://www.wikidata.org/entity/Q25205293,Озарк,2017,2022,Премия «Золотой глобус» за лучший телевизионный сериал — драма,
http://www.wikidata.org/entity/Q1044635,Моя жена меня приворожила,1964,1972,премия «Эмми» за лучшую женскую роль второго плана в комедийном телесериале,
http://www.wikidata.org/entity/Q1044635,Моя жена меня приворожила,1964,1972,Премия «Эмми» за лучшую мужскую роль в комедийном телесериале,
http://www.wikidata.org/entity/Q1144624,Семейные узы,1982,1989,Премия «Эмми» за лучший комедийный сериал,
http://www.wikidata.org/entity/Q1144624,Семейные узы,1982,1989,Премия «Эмми» за лучший сценарий комедийного телесериала,
http://www.wikidata.org/entity/Q29960569,4 квартала,2017,2019,Deutscher Fernsehpreis 2019,
